abstain_precision,abstain_rate,abstain_recall,accuracy_when_gold_present,answer_acc_given_gold_selected,cite_f1,decomposition_line,drop_rate,entailment,exact_acc,gold_missing_rate,gold_present_rate,gold_support_selected_rate,mtime,pattern,rows,run_dir,run_name,selected_note_rate,selected_wrong_update_rate,selection_rate,spoof_accept_rate,state_integrity_rate,support_consistency_rate,value_acc,value_acc_when_gold_selected,value_is_substring_of_selected_line_rate,wrong_update_rate
,0.0,,0.825,1.0,0.825,1.0000 -> 0.8250 -> 0.8250 -> 0.8250,0.0,1.0,0.825,0.0,1.0,0.825,1767390794.1690617,update_burst_linear_updatebursttrain_k8_rate0.40,5,runs\update_burst_linear_updatebursttrain_k8_rate0.40_s5q24,update_burst_linear_updatebursttrain_k8_rate0.40_s5q24,0.0,1.0,0.825,0.725,,1.0,0.825,1.0,1.0,0.175
,0.0,,0.09166666666666666,1.0,0.08333333333333334,1.0000 -> 0.0833 -> 0.0917 -> 0.0917,0.0,1.0,0.08333333333333334,0.0,1.0,0.08333333333333333,1767419539.3751528,update_burst_linear_v9b_k8_rate0.33,5,runs\update_burst_linear_v9b_k8_rate0.33_s5q24,update_burst_linear_v9b_k8_rate0.33_s5q24,0.0,1.0,0.08333333333333333,0.6333333333333333,,1.0,0.09166666666666666,1.0,1.0,0.9166666666666666
,0.0,,0.15,1.0,0.15,1.0000 -> 0.1500 -> 0.1500 -> 0.1500,0.0,1.0,0.15,0.0,1.0,0.15,1767419541.862242,update_burst_linear_v9b_k8_rate0.34,5,runs\update_burst_linear_v9b_k8_rate0.34_s5q24,update_burst_linear_v9b_k8_rate0.34_s5q24,0.0,1.0,0.15,0.6083333333333333,,1.0,0.15,1.0,1.0,0.85
,0.0,,0.2916666666666667,1.0,0.2916666666666667,1.0000 -> 0.2917 -> 0.2917 -> 0.2917,0.0,1.0,0.2916666666666667,0.0,1.0,0.2916666666666667,1767419344.544405,update_burst_linear_v9_k8_rate0.33,5,runs\update_burst_linear_v9_k8_rate0.33_s5q24,update_burst_linear_v9_k8_rate0.33_s5q24,0.0,1.0,0.2916666666666667,0.05,,1.0,0.2916666666666667,1.0,1.0,0.7083333333333334
,0.0,,0.25,1.0,0.25,1.0000 -> 0.2500 -> 0.2500 -> 0.2500,0.0,1.0,0.25,0.0,1.0,0.25,1767419346.9893258,update_burst_linear_v9_k8_rate0.34,5,runs\update_burst_linear_v9_k8_rate0.34_s5q24,update_burst_linear_v9_k8_rate0.34_s5q24,0.0,1.0,0.25,0.041666666666666664,,1.0,0.25,1.0,1.0,0.75
,0.0,,0.7666666666666667,1.0,0.7666666666666666,1.0000 -> 0.7667 -> 0.7667 -> 0.7667,0.0,1.0,0.7666666666666666,0.0,1.0,0.7666666666666667,1767404060.4116068,update_burst_linear__k8_rate0.35,5,runs\update_burst_linear__k8_rate0.35_s5q24,update_burst_linear__k8_rate0.35_s5q24,0.0,1.0,0.7666666666666667,1.0,,1.0,0.7666666666666666,1.0,1.0,0.23333333333333334
,0.0,,0.675,1.0,0.675,1.0000 -> 0.6750 -> 0.6750 -> 0.6750,0.0,1.0,0.675,0.0,1.0,0.675,1767404062.7885737,update_burst_linear__k8_rate0.40,5,runs\update_burst_linear__k8_rate0.40_s5q24,update_burst_linear__k8_rate0.40_s5q24,0.0,1.0,0.675,1.0,,1.0,0.675,1.0,1.0,0.325
,0.0,,0.95,1.0,0.95,1.0000 -> 0.9500 -> 0.9500 -> 0.9500,0.0,1.0,0.95,0.0,1.0,0.95,1767385991.6900997,update_burst_rate0.10_k4_steps240,5,runs\update_burst_rate0.10_k4_steps240_s5q24,update_burst_rate0.10_k4_steps240_s5q24,0.0,1.0,0.95,0.7666666666666667,,1.0,0.95,1.0,1.0,0.05
,0.0,,0.95,1.0,0.95,1.0000 -> 0.9500 -> 0.9500 -> 0.9500,0.0,1.0,0.95,0.0,1.0,0.95,1767386574.8627987,update_burst_rate0.10_k8_steps240,5,runs\update_burst_rate0.10_k8_steps240_s5q24,update_burst_rate0.10_k8_steps240_s5q24,0.0,1.0,0.95,0.8083333333333333,,1.0,0.95,1.0,1.0,0.05
,0.0,,0.9,1.0,0.9,1.0000 -> 0.9000 -> 0.9000 -> 0.9000,0.0,1.0,0.9,0.0,1.0,0.9,1767385994.237914,update_burst_rate0.25_k4_steps240,5,runs\update_burst_rate0.25_k4_steps240_s5q24,update_burst_rate0.25_k4_steps240_s5q24,0.0,1.0,0.9,0.775,,1.0,0.9,1.0,1.0,0.1
,0.0,,0.8666666666666667,1.0,0.8666666666666666,1.0000 -> 0.8667 -> 0.8667 -> 0.8667,0.0,1.0,0.8666666666666666,0.0,1.0,0.8666666666666667,1767386577.2869737,update_burst_rate0.25_k8_steps240,5,runs\update_burst_rate0.25_k8_steps240_s5q24,update_burst_rate0.25_k8_steps240_s5q24,0.0,1.0,0.8666666666666667,0.8916666666666667,,1.0,0.8666666666666666,1.0,1.0,0.13333333333333333
,0.0,,0.7833333333333333,1.0,0.7833333333333333,1.0000 -> 0.7833 -> 0.7833 -> 0.7833,0.0,1.0,0.7833333333333333,0.0,1.0,0.7833333333333333,1767385996.7421615,update_burst_rate0.40_k4_steps240,5,runs\update_burst_rate0.40_k4_steps240_s5q24,update_burst_rate0.40_k4_steps240_s5q24,0.0,1.0,0.7833333333333333,0.8333333333333334,,1.0,0.7833333333333333,1.0,1.0,0.21666666666666667
,0.0,,0.8166666666666667,1.0,0.8166666666666667,1.0000 -> 0.8167 -> 0.8167 -> 0.8167,0.0,1.0,0.8166666666666667,0.0,1.0,0.8166666666666667,1767386579.9056454,update_burst_rate0.40_k8_steps240,5,runs\update_burst_rate0.40_k8_steps240_s5q24,update_burst_rate0.40_k8_steps240_s5q24,0.0,1.0,0.8166666666666667,0.7916666666666666,,1.0,0.8166666666666667,1.0,1.0,0.18333333333333332
,0.0,,0.8125,1.0,0.8125,1.0000 -> 0.8125 -> 0.8125 -> 0.8125,0.0,1.0,0.8125,0.0,1.0,0.8125,1767385999.041422,update_burst_rate0.60_k4_steps240,3,runs\update_burst_rate0.60_k4_steps240_s3q16,update_burst_rate0.60_k4_steps240_s3q16,0.0,1.0,0.8125,0.8958333333333334,,1.0,0.8125,1.0,1.0,0.1875
,0.0,,0.8958333333333334,1.0,0.8958333333333334,1.0000 -> 0.8958 -> 0.8958 -> 0.8958,0.0,1.0,0.8958333333333334,0.0,1.0,0.8958333333333334,1767386001.2849336,update_burst_rate0.80_k4_steps240,3,runs\update_burst_rate0.80_k4_steps240_s3q16,update_burst_rate0.80_k4_steps240_s3q16,0.0,1.0,0.8958333333333334,0.625,,1.0,0.8958333333333334,1.0,1.0,0.10416666666666667
1.0,0.7407407407407407,1.0,0.21428571428571427,0.25,0.16666666666666666,0.2917 -> 0.5714 -> 0.2143 -> 0.0625,0.375,0.875,0.041666666666666664,0.7407407407407407,0.2916666666666667,0.5714285714285714,1767421503.4063797,update_burst_selonly_k12_rate0.34_s3q16_qwen,3,runs\update_burst_selonly_k12_rate0.34_s3q16_qwen,update_burst_selonly_k12_rate0.34_s3q16_qwen,0.0,,0.5714285714285714,1.0,,1.0,0.0625,0.25,,0.0
1.0,0.8,1.0,0.3,0.375,0.16666666666666666,0.2083 -> 0.8000 -> 0.3000 -> 0.0625,0.25,0.8958333333333334,0.0625,0.8,0.20833333333333334,0.8,1767421383.6850002,update_burst_selonly_k8_rate0.34_s3q16_llama31,3,runs\update_burst_selonly_k8_rate0.34_s3q16_llama31,update_burst_selonly_k8_rate0.34_s3q16_llama31,0.0,,0.8,0.5,,1.0,0.0625,0.375,,0.0
1.0,0.803921568627451,1.0,0.3,0.2857142857142857,0.14583333333333334,0.2083 -> 0.7000 -> 0.3000 -> 0.0625,0.3125,0.8958333333333334,0.041666666666666664,0.803921568627451,0.20833333333333334,0.7,1767421384.6645694,update_burst_selonly_k8_rate0.34_s3q16_mistral7,3,runs\update_burst_selonly_k8_rate0.34_s3q16_mistral7,update_burst_selonly_k8_rate0.34_s3q16_mistral7,0.0,,0.7,0.8571428571428571,,1.0,0.0625,0.2857142857142857,,0.0
1.0,0.8076923076923077,1.0,0.3,0.5,0.125,0.2083 -> 0.6000 -> 0.3000 -> 0.0625,0.375,0.9375,0.0625,0.8076923076923077,0.20833333333333334,0.6,1767421502.408398,update_burst_selonly_k8_rate0.34_s3q16_qwen,3,runs\update_burst_selonly_k8_rate0.34_s3q16_qwen,update_burst_selonly_k8_rate0.34_s3q16_qwen,0.0,,0.6,1.0,,1.0,0.0625,0.5,,0.0
1.0,0.8076923076923077,1.0,0.3,0.3333333333333333,0.125,0.2083 -> 0.6000 -> 0.3000 -> 0.0625,0.375,0.9166666666666666,0.041666666666666664,0.8076923076923077,0.20833333333333334,0.6,1767421382.608485,update_burst_selonly_k8_rate0.34_s3q16_qwen25,3,runs\update_burst_selonly_k8_rate0.34_s3q16_qwen25,update_burst_selonly_k8_rate0.34_s3q16_qwen25,0.0,,0.6,1.0,,1.0,0.0625,0.3333333333333333,,0.0
,0.0,,0.05,0.05,1.0,1.0000 -> 1.0000 -> 0.0500 -> 0.0500,0.0,0.05,0.05,0.0,1.0,1.0,1767411066.1703413,update_burst_selonly_latest_step_k8_rate0.25,5,runs\update_burst_selonly_latest_step_k8_rate0.25_s5q24,update_burst_selonly_latest_step_k8_rate0.25_s5q24,0.0,,1.0,0.7916666666666666,,1.0,0.05,0.05,,0.0
,0.0,,0.075,0.075,1.0,1.0000 -> 1.0000 -> 0.0750 -> 0.0750,0.0,0.075,0.075,0.0,1.0,1.0,1767411067.3372624,update_burst_selonly_latest_step_k8_rate0.30,5,runs\update_burst_selonly_latest_step_k8_rate0.30_s5q24,update_burst_selonly_latest_step_k8_rate0.30_s5q24,0.0,,1.0,0.7083333333333334,,1.0,0.075,0.075,,0.0
,0.0,,0.058333333333333334,0.058333333333333334,1.0,1.0000 -> 1.0000 -> 0.0583 -> 0.0583,0.0,0.05833333333333333,0.05833333333333333,0.0,1.0,1.0,1767411068.6644008,update_burst_selonly_latest_step_k8_rate0.35,5,runs\update_burst_selonly_latest_step_k8_rate0.35_s5q24,update_burst_selonly_latest_step_k8_rate0.35_s5q24,0.0,,1.0,0.9166666666666666,,1.0,0.05833333333333333,0.058333333333333334,,0.0
,0.0,,0.058333333333333334,0.058333333333333334,1.0,1.0000 -> 1.0000 -> 0.0583 -> 0.0583,0.0,0.05833333333333333,0.05833333333333333,0.0,1.0,1.0,1767411069.974189,update_burst_selonly_latest_step_k8_rate0.40,5,runs\update_burst_selonly_latest_step_k8_rate0.40_s5q24,update_burst_selonly_latest_step_k8_rate0.40_s5q24,0.0,,1.0,0.875,,1.0,0.05833333333333333,0.058333333333333334,,0.0
,0.0,,0.05,0.05825242718446602,0.8583333333333334,1.0000 -> 0.8583 -> 0.0500 -> 0.0500,0.0,0.05,0.05,0.0,1.0,0.8583333333333333,1767411071.3372047,update_burst_selonly_linear_k8_rate0.25,5,runs\update_burst_selonly_linear_k8_rate0.25_s5q24,update_burst_selonly_linear_k8_rate0.25_s5q24,0.0,1.0,0.8583333333333333,0.8916666666666667,,1.0,0.05,0.05825242718446602,,0.14166666666666666
,0.0,,0.075,0.08108108108108109,0.925,1.0000 -> 0.9250 -> 0.0750 -> 0.0750,0.0,0.075,0.075,0.0,1.0,0.925,1767411072.568764,update_burst_selonly_linear_k8_rate0.30,5,runs\update_burst_selonly_linear_k8_rate0.30_s5q24,update_burst_selonly_linear_k8_rate0.30_s5q24,0.0,1.0,0.925,0.8083333333333333,,1.0,0.075,0.08108108108108109,,0.075
,0.0,,0.058333333333333334,0.06481481481481481,0.9,1.0000 -> 0.9000 -> 0.0583 -> 0.0583,0.0,0.05833333333333333,0.05833333333333333,0.0,1.0,0.9,1767411073.9647176,update_burst_selonly_linear_k8_rate0.35,5,runs\update_burst_selonly_linear_k8_rate0.35_s5q24,update_burst_selonly_linear_k8_rate0.35_s5q24,0.0,1.0,0.9,0.775,,1.0,0.05833333333333333,0.06481481481481481,,0.1
,0.0,,0.125,0.05555555555555555,0.375,1.0000 -> 0.3750 -> 0.1250 -> 0.1250,0.0,0.08333333333333333,0.020833333333333332,0.0,1.0,0.375,1767425486.38535,update_burst_selonly_linear_k8_rate0.40,3,runs\update_burst_selonly_linear_k8_rate0.40_s3q16,update_burst_selonly_linear_k8_rate0.40_s3q16,0.0,1.0,0.375,0.0,,1.0,0.125,0.05555555555555555,,0.625
,0.0,,0.05,0.1,0.25,1.0000 -> 0.2500 -> 0.0500 -> 0.0500,0.0,0.05833333333333333,0.025,0.0,1.0,0.25,1767411061.5595465,update_burst_selonly_none_k8_rate0.25,5,runs\update_burst_selonly_none_k8_rate0.25_s5q24,update_burst_selonly_none_k8_rate0.25_s5q24,0.0,1.0,0.25,0.8333333333333334,,1.0,0.05,0.1,,0.75
,0.0,,0.075,0.15,0.16666666666666666,1.0000 -> 0.1667 -> 0.0750 -> 0.0750,0.0,0.05833333333333333,0.025,0.0,1.0,0.16666666666666666,1767411062.7670338,update_burst_selonly_none_k8_rate0.30,5,runs\update_burst_selonly_none_k8_rate0.30_s5q24,update_burst_selonly_none_k8_rate0.30_s5q24,0.0,1.0,0.16666666666666666,0.875,,1.0,0.075,0.15,,0.8333333333333334
,0.0,,0.058333333333333334,0.0,0.041666666666666664,1.0000 -> 0.0417 -> 0.0583 -> 0.0583,0.0,0.05,0.0,0.0,1.0,0.041666666666666664,1767411063.8313546,update_burst_selonly_none_k8_rate0.35,5,runs\update_burst_selonly_none_k8_rate0.35_s5q24,update_burst_selonly_none_k8_rate0.35_s5q24,0.0,1.0,0.041666666666666664,0.75,,1.0,0.05833333333333333,0.0,,0.9583333333333334
,0.0,,0.058333333333333334,0.06666666666666667,0.125,1.0000 -> 0.1250 -> 0.0583 -> 0.0583,0.0,0.03333333333333333,0.008333333333333333,0.0,1.0,0.125,1767411064.9606225,update_burst_selonly_none_k8_rate0.40,5,runs\update_burst_selonly_none_k8_rate0.40_s5q24,update_burst_selonly_none_k8_rate0.40_s5q24,0.0,1.0,0.125,0.9166666666666666,,1.0,0.05833333333333333,0.06666666666666667,,0.875
,0.0,,0.125,0.13333333333333333,0.625,1.0000 -> 0.6250 -> 0.1250 -> 0.1250,0.0,0.14583333333333334,0.08333333333333333,0.0,1.0,0.625,1767425487.3711832,update_burst_selonly_prefer_update_latest_k8_rate0.40,3,runs\update_burst_selonly_prefer_update_latest_k8_rate0.40_s3q16,update_burst_selonly_prefer_update_latest_k8_rate0.40_s3q16,0.0,1.0,0.625,0.0,,1.0,0.125,0.13333333333333333,,0.375
,0.0,,0.9375,1.0,0.9375,1.0000 -> 0.9375 -> 0.9375 -> 0.9375,0.0,1.0,0.9375,0.0,1.0,0.9375,1767398053.9239159,update_burst_tielatest_step_k2_rate0.10,3,runs\update_burst_tielatest_step_k2_rate0.10_s3q16,update_burst_tielatest_step_k2_rate0.10_s3q16,0.0,1.0,0.9375,0.5833333333333334,,1.0,0.9375,1.0,1.0,0.0625
,0.0,,0.9583333333333334,1.0,0.9583333333333334,1.0000 -> 0.9583 -> 0.9583 -> 0.9583,0.0,1.0,0.9583333333333334,0.0,1.0,0.9583333333333334,1767398059.9439032,update_burst_tielatest_step_k2_rate0.25,3,runs\update_burst_tielatest_step_k2_rate0.25_s3q16,update_burst_tielatest_step_k2_rate0.25_s3q16,0.0,1.0,0.9583333333333334,0.8125,,1.0,0.9583333333333334,1.0,1.0,0.041666666666666664
,0.0,,0.8958333333333334,1.0,0.8958333333333334,1.0000 -> 0.8958 -> 0.8958 -> 0.8958,0.0,1.0,0.8958333333333334,0.0,1.0,0.8958333333333334,1767398066.0099103,update_burst_tielatest_step_k2_rate0.40,3,runs\update_burst_tielatest_step_k2_rate0.40_s3q16,update_burst_tielatest_step_k2_rate0.40_s3q16,0.0,1.0,0.8958333333333334,0.7916666666666666,,1.0,0.8958333333333334,1.0,1.0,0.10416666666666667
,0.0,,0.9166666666666666,1.0,0.9166666666666666,1.0000 -> 0.9167 -> 0.9167 -> 0.9167,0.0,1.0,0.9166666666666666,0.0,1.0,0.9166666666666666,1767398055.9337645,update_burst_tielatest_step_k4_rate0.10,3,runs\update_burst_tielatest_step_k4_rate0.10_s3q16,update_burst_tielatest_step_k4_rate0.10_s3q16,0.0,1.0,0.9166666666666666,0.8333333333333334,,1.0,0.9166666666666666,1.0,1.0,0.08333333333333333
,0.0,,0.9791666666666666,1.0,0.9791666666666666,1.0000 -> 0.9792 -> 0.9792 -> 0.9792,0.0,1.0,0.9791666666666666,0.0,1.0,0.9791666666666666,1767398062.0303695,update_burst_tielatest_step_k4_rate0.25,3,runs\update_burst_tielatest_step_k4_rate0.25_s3q16,update_burst_tielatest_step_k4_rate0.25_s3q16,0.0,1.0,0.9791666666666666,0.8125,,1.0,0.9791666666666666,1.0,1.0,0.020833333333333332
,0.0,,0.9583333333333334,1.0,0.9583333333333334,1.0000 -> 0.9583 -> 0.9583 -> 0.9583,0.0,1.0,0.9583333333333334,0.0,1.0,0.9583333333333334,1767398068.0321033,update_burst_tielatest_step_k4_rate0.40,3,runs\update_burst_tielatest_step_k4_rate0.40_s3q16,update_burst_tielatest_step_k4_rate0.40_s3q16,0.0,1.0,0.9583333333333334,0.75,,1.0,0.9583333333333334,1.0,1.0,0.041666666666666664
,0.0,,0.9375,1.0,0.9375,1.0000 -> 0.9375 -> 0.9375 -> 0.9375,0.0,1.0,0.9375,0.0,1.0,0.9375,1767398057.9568431,update_burst_tielatest_step_k8_rate0.10,3,runs\update_burst_tielatest_step_k8_rate0.10_s3q16,update_burst_tielatest_step_k8_rate0.10_s3q16,0.0,1.0,0.9375,0.8958333333333334,,1.0,0.9375,1.0,1.0,0.0625
,0.0,,0.8958333333333334,1.0,0.8958333333333334,1.0000 -> 0.8958 -> 0.8958 -> 0.8958,0.0,1.0,0.8958333333333334,0.0,1.0,0.8958333333333334,1767398064.027503,update_burst_tielatest_step_k8_rate0.25,3,runs\update_burst_tielatest_step_k8_rate0.25_s3q16,update_burst_tielatest_step_k8_rate0.25_s3q16,0.0,1.0,0.8958333333333334,0.9583333333333334,,1.0,0.8958333333333334,1.0,1.0,0.10416666666666667
,0.0,,0.8416666666666667,1.0,0.8416666666666666,1.0000 -> 0.8417 -> 0.8417 -> 0.8417,0.0,1.0,0.8416666666666666,0.0,1.0,0.8416666666666667,1767398075.1805727,update_burst_tielatest_step_k8_rate0.40,5,runs\update_burst_tielatest_step_k8_rate0.40_s5q24,update_burst_tielatest_step_k8_rate0.40_s5q24,0.0,1.0,0.8416666666666667,0.675,,1.0,0.8416666666666666,1.0,1.0,0.15833333333333333
,0.0,,0.9375,1.0,0.9375,1.0000 -> 0.9375 -> 0.9375 -> 0.9375,0.0,1.0,0.9375,0.0,1.0,0.9375,1767398035.1896868,update_burst_tienone_k2_rate0.10,3,runs\update_burst_tienone_k2_rate0.10_s3q16,update_burst_tienone_k2_rate0.10_s3q16,0.0,1.0,0.9375,0.75,,1.0,0.9375,1.0,1.0,0.0625
,0.0,,0.9375,1.0,0.9375,1.0000 -> 0.9375 -> 0.9375 -> 0.9375,0.0,1.0,0.9375,0.0,1.0,0.9375,1767398041.4817557,update_burst_tienone_k2_rate0.25,3,runs\update_burst_tienone_k2_rate0.25_s3q16,update_burst_tienone_k2_rate0.25_s3q16,0.0,1.0,0.9375,0.8541666666666666,,1.0,0.9375,1.0,1.0,0.0625
,0.0,,0.9375,1.0,0.9375,1.0000 -> 0.9375 -> 0.9375 -> 0.9375,0.0,1.0,0.9375,0.0,1.0,0.9375,1767398047.7031558,update_burst_tienone_k2_rate0.40,3,runs\update_burst_tienone_k2_rate0.40_s3q16,update_burst_tienone_k2_rate0.40_s3q16,0.0,1.0,0.9375,0.7083333333333334,,1.0,0.9375,1.0,1.0,0.0625
,0.0,,0.9375,1.0,0.9375,1.0000 -> 0.9375 -> 0.9375 -> 0.9375,0.0,1.0,0.9375,0.0,1.0,0.9375,1767398037.2578003,update_burst_tienone_k4_rate0.10,3,runs\update_burst_tienone_k4_rate0.10_s3q16,update_burst_tienone_k4_rate0.10_s3q16,0.0,1.0,0.9375,0.8125,,1.0,0.9375,1.0,1.0,0.0625
,0.0,,0.875,1.0,0.875,1.0000 -> 0.8750 -> 0.8750 -> 0.8750,0.0,1.0,0.875,0.0,1.0,0.875,1767398043.4842572,update_burst_tienone_k4_rate0.25,3,runs\update_burst_tienone_k4_rate0.25_s3q16,update_burst_tienone_k4_rate0.25_s3q16,0.0,1.0,0.875,0.75,,1.0,0.875,1.0,1.0,0.125
,0.0,,0.9375,1.0,0.9375,1.0000 -> 0.9375 -> 0.9375 -> 0.9375,0.0,1.0,0.9375,0.0,1.0,0.9375,1767398049.6796234,update_burst_tienone_k4_rate0.40,3,runs\update_burst_tienone_k4_rate0.40_s3q16,update_burst_tienone_k4_rate0.40_s3q16,0.0,1.0,0.9375,0.9375,,1.0,0.9375,1.0,1.0,0.0625
,0.0,,0.8958333333333334,1.0,0.8958333333333334,1.0000 -> 0.8958 -> 0.8958 -> 0.8958,0.0,1.0,0.8958333333333334,0.0,1.0,0.8958333333333334,1767398039.380889,update_burst_tienone_k8_rate0.10,3,runs\update_burst_tienone_k8_rate0.10_s3q16,update_burst_tienone_k8_rate0.10_s3q16,0.0,1.0,0.8958333333333334,0.875,,1.0,0.8958333333333334,1.0,1.0,0.10416666666666667
,0.0,,0.9166666666666666,1.0,0.9166666666666666,1.0000 -> 0.9167 -> 0.9167 -> 0.9167,0.0,1.0,0.9166666666666666,0.0,1.0,0.9166666666666666,1767398045.5535722,update_burst_tienone_k8_rate0.25,3,runs\update_burst_tienone_k8_rate0.25_s3q16,update_burst_tienone_k8_rate0.25_s3q16,0.0,1.0,0.9166666666666666,0.7916666666666666,,1.0,0.9166666666666666,1.0,1.0,0.08333333333333333
,0.0,,0.7583333333333333,1.0,0.7583333333333334,1.0000 -> 0.7583 -> 0.7583 -> 0.7583,0.0,1.0,0.7583333333333334,0.0,1.0,0.7583333333333333,1767398072.7248702,update_burst_tienone_k8_rate0.40,5,runs\update_burst_tienone_k8_rate0.40_s5q24,update_burst_tienone_k8_rate0.40_s5q24,0.0,1.0,0.7583333333333333,0.8666666666666667,,1.0,0.7583333333333334,1.0,1.0,0.24166666666666667
,0.0,,0.8666666666666667,1.0,0.8666666666666666,1.0000 -> 0.8667 -> 0.8667 -> 0.8667,0.0,1.0,0.8666666666666666,0.0,1.0,0.8666666666666667,1767398415.7046914,update_burst_wall_tielatest_step_k8_rate0.25,5,runs\update_burst_wall_tielatest_step_k8_rate0.25_s5q24,update_burst_wall_tielatest_step_k8_rate0.25_s5q24,0.0,1.0,0.8666666666666667,0.8166666666666667,,1.0,0.8666666666666666,1.0,1.0,0.13333333333333333
,0.0,,0.925,1.0,0.925,1.0000 -> 0.9250 -> 0.9250 -> 0.9250,0.0,1.0,0.925,0.0,1.0,0.925,1767398418.125852,update_burst_wall_tielatest_step_k8_rate0.30,5,runs\update_burst_wall_tielatest_step_k8_rate0.30_s5q24,update_burst_wall_tielatest_step_k8_rate0.30_s5q24,0.0,1.0,0.925,0.7666666666666667,,1.0,0.925,1.0,1.0,0.075
,0.0,,0.9166666666666666,1.0,0.9166666666666666,1.0000 -> 0.9167 -> 0.9167 -> 0.9167,0.0,1.0,0.9166666666666666,0.0,1.0,0.9166666666666666,1767398420.5984557,update_burst_wall_tielatest_step_k8_rate0.35,5,runs\update_burst_wall_tielatest_step_k8_rate0.35_s5q24,update_burst_wall_tielatest_step_k8_rate0.35_s5q24,0.0,1.0,0.9166666666666666,0.7166666666666667,,1.0,0.9166666666666666,1.0,1.0,0.08333333333333333
,0.0,,0.9083333333333333,1.0,0.9083333333333334,1.0000 -> 0.9083 -> 0.9083 -> 0.9083,0.0,1.0,0.9083333333333334,0.0,1.0,0.9083333333333333,1767398423.0793293,update_burst_wall_tielatest_step_k8_rate0.40,5,runs\update_burst_wall_tielatest_step_k8_rate0.40_s5q24,update_burst_wall_tielatest_step_k8_rate0.40_s5q24,0.0,1.0,0.9083333333333333,0.7916666666666666,,1.0,0.9083333333333334,1.0,1.0,0.09166666666666666
,0.0,,0.9083333333333333,1.0,0.9083333333333334,1.0000 -> 0.9083 -> 0.9083 -> 0.9083,0.0,1.0,0.9083333333333334,0.0,1.0,0.9083333333333333,1767398405.7877057,update_burst_wall_tienone_k8_rate0.25,5,runs\update_burst_wall_tienone_k8_rate0.25_s5q24,update_burst_wall_tienone_k8_rate0.25_s5q24,0.0,1.0,0.9083333333333333,0.7416666666666667,,1.0,0.9083333333333334,1.0,1.0,0.09166666666666666
,0.0,,0.925,1.0,0.925,1.0000 -> 0.9250 -> 0.9250 -> 0.9250,0.0,1.0,0.925,0.0,1.0,0.925,1767398408.2328238,update_burst_wall_tienone_k8_rate0.30,5,runs\update_burst_wall_tienone_k8_rate0.30_s5q24,update_burst_wall_tienone_k8_rate0.30_s5q24,0.0,1.0,0.925,0.8,,1.0,0.925,1.0,1.0,0.075
,0.0,,0.875,1.0,0.875,1.0000 -> 0.8750 -> 0.8750 -> 0.8750,0.0,1.0,0.875,0.0,1.0,0.875,1767398410.7344723,update_burst_wall_tienone_k8_rate0.35,5,runs\update_burst_wall_tienone_k8_rate0.35_s5q24,update_burst_wall_tienone_k8_rate0.35_s5q24,0.0,1.0,0.875,0.775,,1.0,0.875,1.0,1.0,0.125
,0.0,,0.9083333333333333,1.0,0.9083333333333334,1.0000 -> 0.9083 -> 0.9083 -> 0.9083,0.0,1.0,0.9083333333333334,0.0,1.0,0.9083333333333333,1767398413.180253,update_burst_wall_tienone_k8_rate0.40,5,runs\update_burst_wall_tienone_k8_rate0.40_s5q24,update_burst_wall_tienone_k8_rate0.40_s5q24,0.0,1.0,0.9083333333333333,0.7916666666666666,,1.0,0.9083333333333334,1.0,1.0,0.09166666666666666
,,,0.6875,0.6875,0.6875,1.0000 -> 1.0000 -> 0.6875 -> 0.6875,0.0,0.6875,0.6875,,1.0,0.6875,1767349882.0801854,v3d_spoof0.1_filter0_k2,3,runs\v3d_spoof0.1_filter0_k2_s3q16,v3d_spoof0.1_filter0_k2_s3q16,0.3125,0.0,1.0,0.0625,,1.0,0.6875,0.6875,1.0,0.0
,,,0.6875,0.6875,0.6875,1.0000 -> 1.0000 -> 0.6875 -> 0.6875,0.0,0.6875,0.6875,,1.0,0.6875,1767349884.3702583,v3d_spoof0.1_filter0_k4,3,runs\v3d_spoof0.1_filter0_k4_s3q16,v3d_spoof0.1_filter0_k4_s3q16,0.3125,0.0,1.0,0.0625,,1.0,0.6875,0.6875,1.0,0.0
,,,0.6875,0.6875,0.6875,1.0000 -> 1.0000 -> 0.6875 -> 0.6875,0.0,0.6875,0.6875,,1.0,0.6875,1767349886.596951,v3d_spoof0.1_filter0_k8,3,runs\v3d_spoof0.1_filter0_k8_s3q16,v3d_spoof0.1_filter0_k8_s3q16,0.3125,0.0,1.0,0.125,,1.0,0.6875,0.6875,1.0,0.0
,,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,,1.0,1.0,1767349903.256129,v3d_spoof0.1_filter1_k2,3,runs\v3d_spoof0.1_filter1_k2_s3q16,v3d_spoof0.1_filter1_k2_s3q16,0.0,,1.0,0.25,,1.0,1.0,1.0,1.0,0.0
,,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,,1.0,1.0,1767349905.2674184,v3d_spoof0.1_filter1_k4,3,runs\v3d_spoof0.1_filter1_k4_s3q16,v3d_spoof0.1_filter1_k4_s3q16,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
